Id_cliente;venta_total;costo_unitario;cant_unidades;filial_id;dia_id;id;nota;atencion_amable;nivel_2;rango_edad;codigo_del_vendedor;comuna;region;dia_respuesta
a5947;58372;25425;1;768;2021-11-06 00:00:00.000000;613611;10;10;Locales;De 46 a 60 años;19358;san miguel;Metropolitana;10-11-2021
a5948;102175;94938;1;490;2023-02-15 00:00:00.000000;858914;10;10;Locales;De 46 a 60 años;19439;maipu;Metropolitana;16-02-2023
a5949;6488;3794;1;109;2022-12-09 00:00:00.000000;824643;10;10;Locales;De 46 a 60 años;8200;la reina;Metropolitana;11-12-2022
a5950;2398;31746;1;100;2022-09-16 00:00:00.000000;779702;7;9;Locales;De 46 a 60 años;25768;las condes;Metropolitana;18-09-2022
a5950;26349;18081;1;123;2022-03-01 00:00:00.000000;667044;10;10;Locales;De 46 a 60 años;24109;vitacura;Metropolitana;02-03-2022
a5951;53757;34774;1;10;2022-08-03 00:00:00.000000;757886;10;10;Locales;De 46 a 60 años;15722;las condes;Metropolitana;04-08-2022
a5951;19898;10754;1;81;2021-01-27 00:00:00.000000;471004;10;10;Locales;De 46 a 60 años;15858;las condes;Metropolitana;30-01-2021
a5951;57198;40806;1;81;2021-03-18 00:00:00.000000;486245;10;10;Locales;De 46 a 60 años;19368;las condes;Metropolitana;19-03-2021
a5951;80547;46348;1;81;2021-09-09 00:00:00.000000;584175;10;10;Locales;De 46 a 60 años;22705;las condes;Metropolitana;13-09-2021
a5951;20479;12943;1;85;2022-11-01 00:00:00.000000;802650;10;10;Locales;De 46 a 60 años;14734;las condes;Metropolitana;02-11-2022
a5951;7376;2110;1;634;2022-03-16 00:00:00.000000;676093;10;10;Locales;De 46 a 60 años;23301;las condes;Metropolitana;17-03-2022
a5951;7649;5900;1;634;2021-05-13 00:00:00.000000;513239;10;10;Locales;De 46 a 60 años;23507;las condes;Metropolitana;14-05-2021
a5952;4999;1967;1;175;2021-10-09 00:00:00.000000;596700;8;9;Locales;De 46 a 60 años;8292;maipu;Metropolitana;11-10-2021
a5952;37620;29505;1;766;2021-05-28 00:00:00.000000;522427;9;10;Locales;De 46 a 60 años;14252;santiago;Metropolitana;29-05-2021
a5953;111918;70196;1;390;2021-09-04 00:00:00.000000;581602;8;9;Locales;De 46 a 60 años;18266;san pedro de la paz;VIII Biobio;08-09-2021
a5954;26998;17820;1;335;2021-10-29 00:00:00.000000;607716;8;10;Locales;De 46 a 60 años;22452;antofagasta;II Antofagasta;30-10-2021
a5954;7649;11089;1;620;2022-05-20 00:00:00.000000;715112;10;10;Locales;De 46 a 60 años;13548;antofagasta;II Antofagasta;28-05-2022
a5955;2255;2602;1;209;2021-03-05 00:00:00.000000;482570;9;9;Locales;De 46 a 60 años;2651;viña del mar;V Valparaiso;06-03-2021
a5955;2880;3231;1;209;2021-05-29 00:00:00.000000;523116;9;9;Locales;De 46 a 60 años;14936;viña del mar;V Valparaiso;31-05-2021
a5956;40498;32072;1;386;2023-01-24 00:00:00.000000;851024;10;10;Locales;De 46 a 60 años;15195;san antonio;V Valparaiso;01-02-2023
a5957;2479;5155;1;405;2022-07-20 00:00:00.000000;749647;10;10;Locales;De 46 a 60 años;1607;la florida;Metropolitana;21-07-2022
a5958;7499;1980;1;259;2022-05-04 00:00:00.000000;706777;10;10;Locales;De 46 a 60 años;4502;puente alto;Metropolitana;12-05-2022
a5959;21779;12687;1;11;2021-05-07 00:00:00.000000;509778;7;9;Locales;De 46 a 60 años;2355;vitacura;Metropolitana;08-05-2021
a5959;29281;20294;1;;2022-09-12 00:00:00.000000;777874;9;;Dermocoaching;De 46 a 60 años;17300;vitacura;Metropolitana;13-09-2022
a5959;17407;12214;1;51;2021-03-09 00:00:00.000000;483753;7;9;Locales;De 46 a 60 años;13478;vitacura;Metropolitana;10-03-2021
a5960;39830;16666;1;466;2021-06-09 00:00:00.000000;533455;9;10;Locales;De 46 a 60 años;23249;providencia;Metropolitana;13-06-2021
a5961;5826;1879;1;282;2021-01-05 00:00:00.000000;463270;9;9;Locales;De 46 a 60 años;14023;santiago;Metropolitana;06-01-2021
a5961;9105;4486;1;766;2021-06-10 00:00:00.000000;531988;8;8;Locales;De 46 a 60 años;14239;santiago;Metropolitana;12-06-2021
a5962;46277;29095;1;629;2022-12-20 00:00:00.000000;830355;10;10;Locales;De 46 a 60 años;21156;valdivia;XIV Los Rios;21-12-2022
a5963;16452;8279;1;446;2022-08-03 00:00:00.000000;758256;10;10;Locales;De 46 a 60 años;5613;concepcion;VIII Biobio;05-08-2022
a5964;8413;3772;1;66;2022-10-07 00:00:00.000000;791512;10;10;Locales;De 46 a 60 años;2426;san javier;VII Maule;11-10-2022
a5965;2849;542;1;33;2021-06-12 00:00:00.000000;535868;10;10;Locales;De 46 a 60 años;2014;viña del mar;V Valparaiso;16-06-2021
a5966;73481;37390;1;;2021-04-17 00:00:00.000000;500268;2;;Retiro en Tienda;De 46 a 60 años;6763;maipu;Metropolitana;20-04-2021
a5967;1463;6237;1;574;2023-01-09 00:00:00.000000;841811;10;10;Locales;De 46 a 60 años;23430;quilicura;Metropolitana;13-01-2023
a5968;80192;54251;1;452;2021-09-03 00:00:00.000000;581166;8;10;Locales;De 46 a 60 años;14182;talagante;Metropolitana;08-09-2021
a5969;27549;17649;1;141;2022-04-15 00:00:00.000000;694724;10;10;Locales;De 46 a 60 años;21128;san bernardo;Metropolitana;20-04-2022
a5969;6969;2783;1;772;2021-09-04 00:00:00.000000;579880;10;10;Locales;De 46 a 60 años;16658;vitacura;Metropolitana;05-09-2021
a5970;42388;25350;1;20;2021-11-12 00:00:00.000000;616410;10;10;Locales;De 46 a 60 años;3388;san fernando;VI O'Higgins;16-11-2021
a5971;15353;28617;1;271;2023-01-24 00:00:00.000000;849027;3;3;Locales;De 46 a 60 años;26405;san miguel;Metropolitana;28-01-2023
a5972;61058;46513;1;714;2022-08-01 00:00:00.000000;760121;10;10;Locales;De 46 a 60 años;25381;las condes;Metropolitana;08-08-2022
a5973;93192;56245;1;648;2023-02-27 00:00:00.000000;865533;10;10;Locales;De 46 a 60 años;23141;las condes;Metropolitana;01-03-2023
a5974;38471;14522;1;615;2021-05-07 00:00:00.000000;511849;10;10;Locales;De 46 a 60 años;22504;colina;Metropolitana;12-05-2021
a5975;22498;19043;1;645;2022-07-01 00:00:00.000000;738548;10;10;Locales;De 46 a 60 años;17800;providencia;Metropolitana;03-07-2022
a5976;11697;8002;1;118;2021-04-07 00:00:00.000000;494987;10;10;Locales;De 46 a 60 años;3289;puente alto;Metropolitana;12-04-2021
a5977;14663;8736;1;37;2021-07-09 00:00:00.000000;549858;10;10;Locales;De 46 a 60 años;22587;valdivia;XIV Los Rios;10-07-2021
a5977;20303;8167;1;247;2022-07-12 00:00:00.000000;745018;10;10;Locales;De 46 a 60 años;1806;valdivia;XIV Los Rios;13-07-2022
a5978;16697;6179;1;167;2021-12-09 00:00:00.000000;631553;10;10;Locales;De 46 a 60 años;4817;maipu;Metropolitana;17-12-2021
a5979;35810;22414;1;406;2022-07-08 00:00:00.000000;746137;10;10;Locales;De 46 a 60 años;6893;angol;IX La Araucania;16-07-2022
a5979;68896;46053;1;406;2021-08-23 00:00:00.000000;574760;10;10;Locales;De 46 a 60 años;2742;angol;IX La Araucania;25-08-2021
a5980;53631;23432;1;136;2021-09-22 00:00:00.000000;589281;9;5;Locales;De 46 a 60 años;17307;Ñuñoa;Metropolitana;23-09-2021
a5980;39422;34736;1;448;2021-10-20 00:00:00.000000;606339;9;10;Locales;De 46 a 60 años;18659;Ñuñoa;Metropolitana;27-10-2021
a5980;17820;143030;1;448;2022-03-31 00:00:00.000000;684541;9;10;Locales;De 46 a 60 años;12322;ñuñoa;Metropolitana;01-04-2022
a5981;37938;29492;1;173;2022-11-22 00:00:00.000000;814782;9;10;Locales;De 46 a 60 años;16059;providencia;Metropolitana;23-11-2022
a5981;36398;29883;1;173;2023-01-11 00:00:00.000000;843393;9;9;Locales;De 46 a 60 años;22771;providencia;Metropolitana;17-01-2023
a5982;55333;30093;1;449;2022-06-21 00:00:00.000000;732419;2;2;Locales;De 46 a 60 años;21310;ñuñoa;Metropolitana;22-06-2022
a5982;88132;77024;1;449;2022-09-14 00:00:00.000000;779715;5;3;Locales;De 46 a 60 años;21310;Ñuñoa;Metropolitana;18-09-2022
a5982;22499;10673;1;645;2022-02-17 00:00:00.000000;660984;0;8;Locales;De 46 a 60 años;17800;providencia;Metropolitana;18-02-2022
a5983;11351;6966;1;433;2022-05-26 00:00:00.000000;716395;10;10;Locales;De 46 a 60 años;24412;calama;II Antofagasta;30-05-2022
a5984;2990;1856;1;272;2021-08-17 00:00:00.000000;571547;10;10;Locales;De 46 a 60 años;4892;maipu;Metropolitana;18-08-2021
a5985;15234;17752;1;114;2021-06-10 00:00:00.000000;535718;10;10;Locales;De 46 a 60 años;16743;huechuraba;Metropolitana;16-06-2021
a5986;17864;10282;1;272;2021-01-18 00:00:00.000000;467732;0;0;Locales;De 46 a 60 años;21002;maipu;Metropolitana;19-01-2021
a5987;17577;11738;1;563;2022-10-21 00:00:00.000000;797181;1;1;Locales;De 46 a 60 años;20141;santiago;Metropolitana;22-10-2022
a5988;999;268;1;164;2021-02-23 00:00:00.000000;480455;4;3;Locales;De 46 a 60 años;2485;Ñuñoa;Metropolitana;28-02-2021
a5989;6488;4147;1;574;2022-01-26 00:00:00.000000;651656;10;10;Locales;De 46 a 60 años;14850;quilicura;Metropolitana;28-01-2022
a5990;13489;9041;1;;2021-04-02 00:00:00.000000;495536;10;;Ãltima Milla;De 46 a 60 años;3628;maipu;Metropolitana;13-04-2021
a5991;6899;4780;1;759;2022-08-12 00:00:00.000000;765527;9;9;Locales;De 46 a 60 años;21995;temuco;IX La Araucania;17-08-2022
a5992;1539;345;1;20;2022-08-03 00:00:00.000000;760515;8;10;Locales;De 46 a 60 años;12110;san fernando;VI O'Higgins;08-08-2022
a5993;61033;42385;1;577;2021-09-13 00:00:00.000000;585033;10;10;Locales;De 46 a 60 años;5110;santiago;Metropolitana;14-09-2021
a5994;4965;7418;1;200;2021-06-03 00:00:00.000000;529465;9;10;Locales;De 46 a 60 años;8520;santiago;Metropolitana;08-06-2021
a5995;15199;9520;1;354;2022-04-25 00:00:00.000000;701129;10;10;Locales;De 46 a 60 años;11963;iquique;I Tarapaca;02-05-2022
a5996;12059;12352;1;156;2022-12-17 00:00:00.000000;831018;9;10;Locales;De 46 a 60 años;3151;cerrillos;Metropolitana;22-12-2022
a5996;11459;11893;1;549;2022-09-24 00:00:00.000000;785598;9;10;Locales;De 46 a 60 años;25046;san miguel;Metropolitana;01-10-2022
a5997;17499;14059;1;467;2021-09-06 00:00:00.000000;582557;10;10;Locales;De 46 a 60 años;938;Ñuñoa;Metropolitana;10-09-2021
a5997;13197;6467;1;778;2021-12-11 00:00:00.000000;630994;10;10;Locales;De 46 a 60 años;4421;Ñuñoa;Metropolitana;16-12-2021
a5998;10099;3316;1;259;2022-12-06 00:00:00.000000;825185;5;9;Locales;De 46 a 60 años;9061;puente alto;Metropolitana;11-12-2022
a5999;9024;4773;1;299;2021-06-11 00:00:00.000000;533075;10;10;Locales;De 46 a 60 años;11287;antofagasta;II Antofagasta;13-06-2021
a6000;4013;1828;1;12;2023-03-17 00:00:00.000000;878055;10;10;Locales;De 46 a 60 años;6942;maipu;Metropolitana;24-03-2023
a6000;14887;52589;1;175;2023-02-21 00:00:00.000000;863852;5;9;Locales;De 46 a 60 años;16143;maipu;Metropolitana;27-02-2023
a6001;7184;14089;1;274;2023-03-02 00:00:00.000000;868274;10;10;Locales;De 46 a 60 años;26396;la florida;Metropolitana;06-03-2023
a6002;14430;6822;1;638;2021-11-08 00:00:00.000000;613981;10;10;Locales;De 46 a 60 años;22655;concepcion;VIII Biobio;11-11-2021
a6002;24639;14383;1;638;2022-07-21 00:00:00.000000;750458;10;10;Locales;De 46 a 60 años;11199;concepcion;VIII Biobio;23-07-2022
a6003;28688;16236;1;593;2022-12-20 00:00:00.000000;832029;10;10;Locales;De 46 a 60 años;1220;san fernando;VI O'Higgins;25-12-2022
a6004;23858;18779;1;;2022-10-05 00:00:00.000000;792061;10;;Retiro en Tienda;De 46 a 60 años;21651;Ñuñoa;Metropolitana;12-10-2022
a6005;58317;31251;1;167;2021-08-29 00:00:00.000000;579201;10;10;Locales;De 46 a 60 años;1236;maipu;Metropolitana;04-09-2021
a6006;116361;826655;1;114;2021-12-03 00:00:00.000000;625585;10;10;Locales;De 46 a 60 años;5917;huechuraba;Metropolitana;06-12-2021
a6007;1463;5681;1;12;2022-08-11 00:00:00.000000;762826;10;10;Locales;De 46 a 60 años;1519;maipu;Metropolitana;12-08-2022
a6007;1547;5160;1;107;2021-06-23 00:00:00.000000;541976;10;10;Locales;De 46 a 60 años;23145;maipu;Metropolitana;28-06-2021
a6007;1463;5511;1;175;2022-06-21 00:00:00.000000;735163;9;10;Locales;De 46 a 60 años;4344;maipu;Metropolitana;27-06-2022
a6008;60859;50229;1;269;2022-07-08 00:00:00.000000;743020;2;9;Locales;De 46 a 60 años;24004;puente alto;Metropolitana;10-07-2022
a6008;24679;25809;1;783;2021-05-31 00:00:00.000000;526337;9;9;Locales;De 46 a 60 años;21289;puente alto;Metropolitana;04-06-2021
a6009;29397;17497;1;467;2022-03-04 00:00:00.000000;671557;10;10;Locales;De 46 a 60 años;23372;ñuñoa;Metropolitana;10-03-2022
a6010;14783;12036;1;201;2023-01-07 00:00:00.000000;840972;8;9;Locales;De 46 a 60 años;19694;viña del mar;V Valparaiso;12-01-2023
a6011;10499;10427;1;549;2021-09-29 00:00:00.000000;592907;7;10;Locales;De 46 a 60 años;24262;san miguel;Metropolitana;04-10-2021
a6011;19666;552;1;549;2022-09-26 00:00:00.000000;783858;7;10;Locales;De 46 a 60 años;22131;san miguel;Metropolitana;27-09-2022
a6011;6999;3980;1;768;2022-11-27 00:00:00.000000;820171;7;10;Locales;De 46 a 60 años;25923;san miguel;Metropolitana;03-12-2022
a6011;21397;13724;1;768;2021-10-18 00:00:00.000000;602138;5;10;Locales;De 46 a 60 años;15302;san miguel;Metropolitana;19-10-2021
a6011;5249;2545;1;768;2023-02-28 00:00:00.000000;865227;8;10;Locales;De 46 a 60 años;14196;san miguel;Metropolitana;01-03-2023
a6012;10498;4659;1;7;2021-09-30 00:00:00.000000;593208;10;10;Locales;De 46 a 60 años;23201;santiago;Metropolitana;05-10-2021
a6012;21386;13717;1;167;2021-06-27 00:00:00.000000;541978;10;10;Locales;De 46 a 60 años;19399;maipu;Metropolitana;28-06-2021
a6012;39718;26924;1;;2021-06-02 00:00:00.000000;526391;10;;Retiro en Tienda;De 46 a 60 años;9613;maipu;Metropolitana;04-06-2021
a6013;33735;19324;1;387;2022-08-01 00:00:00.000000;756129;10;10;Locales;De 46 a 60 años;5131;talcahuano;VIII Biobio;02-08-2022
a6014;21511;14707;1;629;2021-10-19 00:00:00.000000;605333;9;10;Locales;De 46 a 60 años;19921;valdivia;XIV Los Rios;25-10-2021
a6014;10286;5718;1;629;2022-06-30 00:00:00.000000;740409;9;9;Locales;De 46 a 60 años;720;valdivia;XIV Los Rios;06-07-2022
a6014;8301;3601;1;629;2021-07-05 00:00:00.000000;547278;9;9;Locales;De 46 a 60 años;11988;valdivia;XIV Los Rios;06-07-2021
a6014;7587;3077;1;629;2021-08-10 00:00:00.000000;568091;9;9;Locales;De 46 a 60 años;720;valdivia;XIV Los Rios;12-08-2021
a6015;65987;29277;1;763;2021-07-20 00:00:00.000000;555809;8;10;Locales;De 46 a 60 años;8472;victoria;IX La Araucania;21-07-2021
a6016;44186;95569;1;36;2022-08-01 00:00:00.000000;760558;10;10;Locales;Sin registro;9096;temuco;IX La Araucania;09-08-2022
a6017;44607;37958;1;262;2022-11-03 00:00:00.000000;806190;10;10;Locales;De 46 a 60 años;23313;la reina;Metropolitana;08-11-2022
a6018;13590;4678;1;75;2022-11-22 00:00:00.000000;814870;0;0;Locales;De 46 a 60 años;13747;renca;Metropolitana;23-11-2022
a6018;21243;9437;1;232;2022-12-28 00:00:00.000000;836202;10;10;Locales;De 46 a 60 años;8787;providencia;Metropolitana;03-01-2023
a6018;9399;5886;1;766;2022-08-06 00:00:00.000000;759980;10;10;Locales;Sin registro;17185;santiago;Metropolitana;08-08-2022
a6019;2913;1230;1;278;2023-01-02 00:00:00.000000;836322;10;10;Locales;De 46 a 60 años;14373;lo barnechea;Metropolitana;03-01-2023
a6020;36149;19779;1;;2021-07-19 00:00:00.000000;556237;10;;Ãltima Milla;De 46 a 60 años;23445;las condes;Metropolitana;22-07-2021
a6020;34270;20016;1;;2021-06-30 00:00:00.000000;547268;10;;Ãltima Milla;De 46 a 60 años;15947;las condes;Metropolitana;06-07-2021
a6021;18899;34550;1;387;2021-07-13 00:00:00.000000;552209;10;10;Locales;De 46 a 60 años;1513;talcahuano;VIII Biobio;14-07-2021
a6022;34558;22589;1;;2022-12-16 00:00:00.000000;828152;10;;Dermocoaching;De 46 a 60 años;5542;las condes;Metropolitana;17-12-2022
a6023;9149;10571;1;331;2021-10-12 00:00:00.000000;601201;10;10;Locales;Sin registro;5446;cauquenes;VII Maule;17-10-2021
a6024;46833;21092;1;7;2021-06-22 00:00:00.000000;539206;8;8;Locales;De 46 a 60 años;9187;santiago;Metropolitana;23-06-2021
a6024;46833;21103;1;162;2021-07-20 00:00:00.000000;557985;9;9;Locales;De 46 a 60 años;875;lo prado;Metropolitana;25-07-2021
a6024;7223;1546;1;288;2022-03-23 00:00:00.000000;679999;9;8;Locales;De 46 a 60 años;3153;santiago;Metropolitana;24-03-2022
a6024;17479;8490;1;475;2021-12-20 00:00:00.000000;634039;8;7;Locales;De 46 a 60 años;20044;santiago;Metropolitana;22-12-2021
a6025;8098;4271;1;288;2022-07-28 00:00:00.000000;756420;10;10;Locales;De 46 a 60 años;22016;santiago;Metropolitana;02-08-2022
a6026;10899;7173;1;549;2022-07-27 00:00:00.000000;756680;5;7;Locales;De 46 a 60 años;19851;san miguel;Metropolitana;02-08-2022
a6027;11439;3099;1;;2023-03-16 00:00:00.000000;874168;10;;Retiro en Tienda;De 46 a 60 años;2567;santiago;Metropolitana;17-03-2023
a6028;13337;8847;1;12;2021-05-06 00:00:00.000000;509191;10;10;Locales;De 46 a 60 años;960;maipu;Metropolitana;07-05-2021
a6028;5098;2498;1;12;2021-10-09 00:00:00.000000;596196;10;10;Locales;De 46 a 60 años;4652;maipu;Metropolitana;10-10-2021
a6028;2910;1509;1;12;2023-03-15 00:00:00.000000;875984;10;10;Locales;De 46 a 60 años;4652;maipu;Metropolitana;21-03-2023
a6028;10915;7874;1;12;2021-05-21 00:00:00.000000;519625;10;10;Locales;De 46 a 60 años;4532;maipu;Metropolitana;25-05-2021
a6028;10978;7899;1;12;2022-09-03 00:00:00.000000;773769;10;10;Locales;De 46 a 60 años;25576;maipu;Metropolitana;06-09-2022
a6029;66915;28679;1;;2022-05-26 00:00:00.000000;716710;3;;Última Milla;De 46 a 60 años;12127;la florida;Metropolitana;31-05-2022
a6030;8174;6641;1;;2022-06-07 00:00:00.000000;723629;2;;Retiro en Tienda;De 46 a 60 años;4294;macul;Metropolitana;08-06-2022
a6031;7373;3272;1;197;2021-12-24 00:00:00.000000;635906;10;10;Locales;De 46 a 60 años;4668;melipilla;Metropolitana;25-12-2021
a6032;2362;591;1;184;2021-07-27 00:00:00.000000;561383;6;9;Locales;De 46 a 60 años;21914;la florida;Metropolitana;01-08-2021
a6032;21478;12230;1;;2021-06-21 00:00:00.000000;543254;2;;Retiro en Tienda;De 46 a 60 años;1;la florida;Metropolitana;30-06-2021
a6033;34738;19684;1;169;2021-06-11 00:00:00.000000;535311;10;10;Locales;De 46 a 60 años;14142;las condes;Metropolitana;16-06-2021
a6034;2528;1593;1;620;2022-12-13 00:00:00.000000;827033;10;10;Locales;De 46 a 60 años;23618;antofagasta;II Antofagasta;14-12-2022
a6034;5497;2788;1;620;2022-10-22 00:00:00.000000;798750;10;10;Locales;De 46 a 60 años;23618;antofagasta;II Antofagasta;25-10-2022
a6034;25199;11931;1;620;2022-11-04 00:00:00.000000;806999;10;10;Locales;De 46 a 60 años;23618;antofagasta;II Antofagasta;09-11-2022
a6034;14898;6483;1;620;2022-11-28 00:00:00.000000;818079;10;10;Locales;De 46 a 60 años;23618;antofagasta;II Antofagasta;30-11-2022
a6034;37596;10470;1;620;2023-01-09 00:00:00.000000;840961;10;10;Locales;De 46 a 60 años;23618;antofagasta;II Antofagasta;12-01-2023
a6034;20239;13630;1;620;2022-12-05 00:00:00.000000;822298;10;10;Locales;De 46 a 60 años;23618;antofagasta;II Antofagasta;06-12-2022
a6034;57299;33214;1;620;2023-01-18 00:00:00.000000;844891;10;10;Locales;De 46 a 60 años;23618;antofagasta;II Antofagasta;19-01-2023
a6034;57299;33213;1;620;2022-11-20 00:00:00.000000;813669;10;10;Locales;De 46 a 60 años;23618;antofagasta;II Antofagasta;21-11-2022
a6034;9523;6078;1;620;2022-12-24 00:00:00.000000;832542;10;10;Locales;De 46 a 60 años;23618;antofagasta;II Antofagasta;26-12-2022
a6034;48893;9384;1;752;2023-01-02 00:00:00.000000;836302;10;10;Locales;De 46 a 60 años;13277;antofagasta;II Antofagasta;03-01-2023
a6035;43035;26771;1;351;2021-04-28 00:00:00.000000;506549;1;5;Locales;De 46 a 60 años;7252;vallenar;III Atacama;30-04-2021
a6036;12059;12226;1;646;2022-11-15 00:00:00.000000;810983;1;10;Locales;De 46 a 60 años;18716;independencia;Metropolitana;16-11-2022
a6037;15589;8101;1;471;2022-05-23 00:00:00.000000;712900;8;10;Locales;De 46 a 60 años;10497;traiguen;IX La Araucania;24-05-2022
a6037;9948;6679;1;471;2022-04-25 00:00:00.000000;698071;9;9;Locales;De 46 a 60 años;4667;traiguen;IX La Araucania;27-04-2022
a6037;11599;5886;1;471;2022-06-22 00:00:00.000000;732861;9;9;Locales;De 46 a 60 años;4667;traiguen;IX La Araucania;23-06-2022
a6038;17105;10614;1;471;2022-12-16 00:00:00.000000;828369;10;10;Locales;De 46 a 60 años;24118;traiguen;IX La Araucania;17-12-2022
a6039;24375;15399;1;488;2022-05-23 00:00:00.000000;713366;9;10;Locales;De 46 a 60 años;20831;valparaiso;V Valparaiso;24-05-2022
a6040;268747;779562;1;203;2023-01-10 00:00:00.000000;842755;10;10;Locales;De 36 a 45 años;2676;santiago;Metropolitana;15-01-2023
a6041;12988;19885;1;199;2022-12-09 00:00:00.000000;827680;10;10;Locales;De 46 a 60 años;16890;las condes;Metropolitana;16-12-2022
a6042;10413;7135;1;8;2021-07-31 00:00:00.000000;564501;10;10;Locales;De 46 a 60 años;22597;valparaiso;V Valparaiso;06-08-2021
a6042;111876;63530;1;376;2021-03-24 00:00:00.000000;488315;10;10;Locales;De 46 a 60 años;3749;valparaiso;V Valparaiso;25-03-2021
a6042;73893;44770;1;382;2022-04-11 00:00:00.000000;690328;10;10;Locales;De 46 a 60 años;20075;viña del mar;V Valparaiso;12-04-2022
a6043;4289;3051;1;5;2021-02-17 00:00:00.000000;477449;10;10;Locales;De 46 a 60 años;19067;estacion central;Metropolitana;18-02-2021
a6044;49377;22901;1;712;2022-11-05 00:00:00.000000;804817;10;10;Locales;De 46 a 60 años;3570;temuco;IX La Araucania;06-11-2022
